Date,Open,High,Low,Close,Adj Close,Volume
2019-08-02,135.660004,136.509995,135.399994,136.509995,127.350540,15143100
2019-08-05,138.139999,138.889999,137.660004,138.869995,129.552231,18543000
2019-08-06,138.199997,139.979996,138.089996,139.979996,130.587723,12747400
2019-08-07,142.399994,143.059998,139.779999,140.029999,130.634384,32582000
2019-08-08,139.139999,140.429993,137.979996,140.330002,130.914276,14746000
2019-08-09,140.669998,141.550003,139.869995,140.050003,130.652985,10626000
2019-08-12,141.720001,143.429993,141.509995,142.970001,133.377136,14094300
2019-08-13,143.809998,143.910004,141.949997,142.479996,132.919983,15974900
2019-08-14,145.160004,145.729996,144.710007,145.690002,135.914627,15068900
2019-08-15,145.949997,148.600006,145.580002,147.309998,137.425934,23588700
2019-08-16,146.059998,146.509995,144.839996,146.130005,136.325119,17150500
2019-08-19,143.570007,144.660004,143.509995,144.039993,134.375305,13614700
2019-08-20,145.279999,145.619995,144.839996,145.529999,135.765320,7451500
2019-08-21,144.720001,145.789993,144.289993,144.559998,134.860413,9372000
2019-08-22,144.000000,144.699997,143.479996,143.600006,133.964890,13878800
2019-08-23,143.520004,146.270004,143.429993,145.960007,136.166473,16191800
2019-08-26,145.869995,146.289993,145.289993,145.369995,135.616089,12174500
2019-08-27,146.630005,147.720001,146.479996,147.610001,137.705750,11332300
2019-08-28,148.779999,148.899994,147.660004,147.800003,137.883057,10095900
2019-08-29,147.250000,147.339996,146.130005,147.240005,137.360611,8884900
2019-08-30,146.610001,147.479996,146.360001,147.279999,137.397919,13550800
2019-09-03,147.089996,148.669998,146.570007,147.210007,137.575485,15660800
2019-09-04,146.529999,147.619995,146.479996,147.429993,137.781143,7962200
2019-09-05,145.660004,145.800003,143.889999,144.759995,135.285858,19382900
2019-09-06,145.259995,146.029999,145.080002,145.789993,136.248444,9466400
2019-09-09,143.830002,144.000000,143.190002,143.199997,133.827911,15862700
2019-09-10,142.839996,143.289993,140.660004,140.690002,131.482239,13851400
2019-09-11,140.399994,141.149994,140.389999,140.440002,131.248566,10941700
2019-09-12,141.500000,141.800003,139.059998,139.520004,130.388809,19163300
2019-09-13,138.279999,138.710007,136.539993,136.539993,127.603844,18922200
2019-09-16,137.880005,138.570007,137.250000,138.279999,129.229950,10971600
2019-09-17,138.360001,139.600006,138.020004,139.029999,129.930862,9081200
2019-09-18,139.929993,140.660004,139.529999,139.619995,130.482239,10984600
2019-09-19,140.759995,140.990005,139.970001,140.039993,130.874695,13176200
2019-09-20,140.770004,141.979996,140.440002,141.889999,132.603653,11519800
2019-09-23,142.240005,143.160004,141.699997,141.860001,132.575638,15246700
2019-09-24,142.419998,143.850006,142.410004,143.570007,134.173782,12421600
2019-09-25,143.259995,143.550003,141.139999,141.470001,132.211151,14147100
